item_id,carat,cut,color,clarity,depth,table,x,y,z
33134,0.31,Ideal,G,VVS1,61.2,56.0,4.34,4.38,2.67
30040,0.39,Ideal,E,SI1,62.1,53.0,4.69,4.72,2.92
24057,0.26,Premium,E,VVS1,60.9,59.0,4.09,4.12,2.5
32814,0.34,Ideal,E,VS1,62.0,56.0,4.48,4.52,2.79
34296,0.3,Ideal,E,VS1,61.6,55.0,4.34,4.36,2.68
25061,2.22,Very Good,J,SI2,62.8,57.0,8.29,8.33,5.22
5815,0.73,Ideal,G,VVS1,61.6,56.0,5.76,5.79,3.56
655,0.79,Ideal,H,VS2,62.5,57.0,5.91,5.93,3.7
32593,0.3,Ideal,F,VVS1,62.0,55.0,4.3,4.34,2.68
16662,1.56,Very Good,J,SI2,61.4,58.0,7.4,7.45,4.56
18225,1.04,Good,F,VS1,63.2,57.0,6.41,6.44,4.06
18689,1.5,Premium,F,SI2,58.5,60.0,7.52,7.48,4.39
4507,0.9,Very Good,D,SI2,59.8,53.0,6.2,6.25,3.72
11565,1.09,Ideal,E,SI2,61.9,55.0,6.6,6.64,4.1
7368,0.9,Fair,E,SI1,59.2,60.0,6.17,6.22,3.67
52229,0.75,Premium,D,SI1,61.3,59.0,5.89,5.82,3.59
41604,0.32,Ideal,J,VS2,62.2,57.0,4.36,4.38,2.72
17040,0.28,Very Good,E,VVS1,60.9,60.0,4.25,4.26,2.59
1660,0.75,Premium,E,VS2,62.1,57.0,5.9,5.79,3.63
49262,0.71,Fair,F,SI1,62.6,57.0,5.73,5.68,3.57
35281,0.3,Good,H,SI2,63.9,56.0,4.27,4.24,2.72
11924,1.09,Ideal,H,SI1,61.1,57.0,6.62,6.71,4.07
33770,0.32,Ideal,F,VVS1,61.7,56.0,4.38,4.41,2.71
1624,1.01,Premium,G,I1,61.1,61.0,6.49,6.35,3.92
31043,0.33,Ideal,F,VVS2,62.4,55.0,4.43,4.45,2.77
41135,0.5,Very Good,G,SI1,60.0,63.0,5.06,5.1,3.05
23666,1.53,Ideal,F,SI1,60.3,57.0,7.45,7.52,4.51
8277,1.02,Premium,D,SI2,60.9,61.0,6.39,6.31,3.87
41952,0.23,Very Good,F,VVS2,62.9,57.0,3.9,3.95,2.47
22254,1.59,Very Good,I,VS2,61.1,58.6,7.49,7.53,4.59
24858,2.02,Premium,F,SI2,61.3,58.0,8.09,8.05,4.95
18990,1.03,Premium,E,VS1,59.6,59.0,6.59,6.57,3.92
36081,0.33,Ideal,G,IF,61.0,56.0,4.48,4.51,2.74
36647,0.43,Very Good,E,SI1,63.1,56.0,4.83,4.8,3.04
10680,1.11,Premium,H,SI1,58.4,60.0,6.87,6.83,4.0
3683,0.7,Ideal,E,VS1,61.0,56.0,5.7,5.77,3.5
36108,0.42,Very Good,F,SI1,63.1,56.0,4.82,4.79,3.03
34885,0.38,Ideal,G,VVS2,60.0,56.0,4.72,4.76,2.84
4165,0.71,Ideal,E,VS2,61.6,56.0,5.73,5.77,3.54
28433,0.3,Ideal,E,VS1,61.9,56.0,4.28,4.31,2.66
21336,1.5,Premium,I,VS2,62.3,60.0,7.25,7.19,4.5
35525,0.32,Ideal,H,VVS1,61.3,56.0,4.42,4.45,2.72
11470,1.02,Very Good,I,VS2,62.1,59.0,6.37,6.44,3.98
1652,0.93,Premium,G,SI2,61.4,56.0,6.27,6.23,3.84
28864,0.4,Ideal,E,SI1,63.2,56.0,4.66,4.71,2.96
9922,1.25,Premium,J,SI2,61.5,57.0,7.0,6.93,4.28
50078,0.51,Ideal,F,VVS2,61.2,56.0,5.19,5.17,3.17
28809,0.3,Good,F,VVS1,61.1,61.0,4.29,4.32,2.63
17379,0.34,Premium,E,SI2,59.9,59.0,4.57,4.55,2.73
26728,0.32,Very Good,F,VS2,60.8,58.0,4.41,4.44,2.69
42017,0.52,Ideal,G,SI1,61.7,56.0,5.18,5.22,3.21
37805,0.41,Ideal,F,VVS1,61.3,56.0,4.8,4.82,2.95
6306,1.0,Premium,F,SI1,62.8,61.0,6.37,6.25,3.96
43986,0.26,Ideal,G,SI1,62.0,54.0,4.08,4.11,2.54
52593,0.96,Fair,I,SI2,66.3,58.0,6.07,5.9,3.97
5733,0.9,Good,H,VS2,64.3,60.0,6.02,6.04,3.88
45545,0.51,Premium,D,SI1,61.0,60.0,5.18,5.15,3.15
35216,0.3,Ideal,F,IF,60.8,56.0,4.35,4.36,2.65
14753,1.0,Ideal,E,SI1,61.7,55.0,6.44,6.49,3.99
7279,1.0,Very Good,I,SI1,63.3,58.0,6.34,6.3,4.0
17800,1.04,Premium,E,VS2,61.1,59.0,6.56,6.54,4.0
3653,1.01,Ideal,F,I1,62.2,54.0,6.44,6.42,4.0
47457,0.53,Ideal,D,VS2,60.6,57.0,5.24,5.28,3.19
49160,0.69,Fair,G,VS1,57.8,66.0,5.9,5.84,3.39
16760,1.06,Premium,F,VS2,61.8,60.0,6.58,6.53,4.05
16717,0.3,Ideal,F,SI1,60.6,57.0,4.34,4.37,2.64
25111,1.23,Ideal,D,VVS2,62.4,55.0,6.87,6.82,4.27
12088,1.28,Premium,H,SI2,62.5,62.0,6.89,6.84,4.3
46682,0.7,Good,H,SI2,62.8,57.0,5.58,5.66,3.53
21925,1.26,Ideal,F,VS2,61.2,57.0,6.96,6.99,4.27
16129,1.02,Very Good,D,VS2,63.9,59.0,6.29,6.33,4.03
49444,0.7,Ideal,I,SI1,61.6,53.0,5.73,5.76,3.54
50077,0.51,Ideal,F,VVS2,62.4,57.0,5.12,5.08,3.18
26317,1.61,Ideal,F,VS2,62.1,57.0,7.49,7.56,4.67
13801,1.03,Premium,H,VS1,62.0,59.0,6.48,6.45,4.01
9579,1.08,Premium,G,SI2,62.3,56.0,6.6,6.52,4.09
50423,0.83,Very Good,G,SI2,63.1,61.0,5.96,5.92,3.75
47850,0.77,Good,J,SI1,63.3,57.0,5.79,5.84,3.68
8888,0.94,Very Good,G,VS2,62.9,58.6,6.1,6.25,3.89
48308,0.39,Ideal,I,SI1,62.4,54.0,4.67,4.69,2.92
37363,0.4,Premium,F,VS1,60.5,60.0,4.76,4.8,2.89
32996,0.38,Premium,H,SI1,61.2,62.0,4.66,4.62,2.84
26581,2.09,Good,I,SI1,57.9,63.0,8.37,8.46,4.87
18560,1.0,Very Good,D,VS1,61.2,62.0,6.35,6.39,3.9
17121,0.9,Ideal,F,VS2,62.3,56.0,6.17,6.19,3.85
6549,1.01,Very Good,I,SI1,63.4,62.0,6.25,6.18,3.94
38003,0.43,Ideal,G,VS1,62.3,56.0,4.85,4.82,3.01
53651,0.7,Premium,D,SI1,58.2,60.0,5.79,5.75,3.36
34616,0.27,Ideal,E,VS1,61.6,57.0,4.12,4.16,2.55
415,0.43,Very Good,E,I1,58.4,62.0,4.94,5.0,2.9
39882,0.42,Ideal,G,VVS2,62.6,55.0,4.78,4.77,2.99
44979,0.35,Ideal,H,SI1,60.8,56.0,4.58,4.6,2.79
16619,1.0,Very Good,G,VS1,62.4,57.0,6.38,6.41,3.99
48531,0.73,Very Good,G,SI2,62.6,56.0,5.77,5.79,3.62
7544,0.7,Ideal,F,VVS1,61.6,56.0,5.86,5.71,3.51
4936,1.11,Fair,H,SI2,64.4,58.0,6.55,6.5,4.2
8765,1.0,Very Good,H,SI1,63.6,54.0,6.33,6.37,4.04
14190,1.02,Very Good,G,VS2,63.5,56.0,6.43,6.38,4.07
39198,0.43,Premium,D,SI1,61.2,58.0,4.87,4.83,2.97
45120,0.52,Premium,F,VS2,60.0,57.0,5.24,5.22,3.14
15253,1.21,Very Good,D,SI2,62.3,59.0,6.74,6.78,4.21
27171,2.01,Very Good,H,SI1,62.2,60.0,8.05,8.0,4.99
27942,0.23,Very Good,G,VVS2,62.6,54.0,3.91,3.95,2.46
24435,1.51,Ideal,D,SI1,62.3,56.0,7.3,7.4,4.58
31852,0.3,Ideal,F,VS2,61.6,57.0,4.33,4.3,2.66
16146,1.2,Premium,G,SI1,62.7,58.0,6.71,6.66,4.19
12188,1.15,Very Good,D,SI2,61.8,61.0,6.62,6.69,4.11
31786,0.42,Ideal,H,VS2,62.5,57.0,4.76,4.81,2.99
6371,0.32,Premium,E,SI2,61.2,58.0,4.44,4.39,2.7
561,0.72,Very Good,F,VS2,62.5,58.0,5.71,5.75,3.58
23290,2.02,Ideal,J,SI2,62.7,56.9,8.03,8.07,5.05
30726,0.41,Good,D,SI1,63.4,55.0,4.68,4.72,2.98
41750,0.52,Very Good,G,SI1,59.6,62.0,5.18,5.23,3.1
6609,1.0,Very Good,F,SI2,60.2,59.0,6.41,6.48,3.88
34279,0.31,Ideal,J,VVS2,62.0,56.1,4.31,4.33,2.68
15128,1.01,Fair,D,VS2,65.2,57.0,6.23,6.19,4.05
39242,0.42,Premium,H,VVS1,62.0,58.0,4.79,4.82,2.98
9745,1.09,Premium,I,VS2,61.3,58.0,6.63,6.58,4.05
19370,0.27,Ideal,D,VVS2,62.6,56.0,4.13,4.15,2.59
1769,0.91,Premium,G,SI2,60.1,62.0,6.24,6.2,3.73
39280,0.3,Ideal,H,VS2,61.7,56.0,4.32,4.34,2.67
39155,0.36,Ideal,F,IF,61.4,56.0,4.57,4.61,2.82
11460,1.0,Very Good,I,VS1,61.1,59.9,6.37,6.41,3.9
36088,0.44,Premium,I,VVS1,61.5,58.0,4.87,4.95,3.02
35270,0.3,Ideal,E,VVS1,61.5,57.0,4.33,4.35,2.67
28,0.23,Very Good,D,VS2,60.5,61.0,3.96,3.97,2.4
2362,0.9,Premium,G,SI2,61.9,61.0,6.13,6.06,3.77
34653,0.31,Ideal,E,VS2,61.8,56.0,4.36,4.34,2.69
1775,0.72,Ideal,G,SI1,61.8,56.0,5.7,5.76,3.55
46810,0.51,Premium,D,VS2,62.0,59.0,5.12,5.08,3.16
53928,0.79,Premium,E,SI2,61.4,58.0,6.03,5.96,3.68
5716,0.27,Very Good,E,VVS2,61.9,58.0,4.1,4.14,2.55
29368,0.31,Ideal,G,VS2,62.9,56.0,4.34,4.28,2.71
44336,0.33,Very Good,H,VS2,61.4,58.0,4.44,4.49,2.74
4406,0.31,Good,D,SI1,63.9,54.0,4.27,4.3,2.74
25110,1.5,Good,E,VS2,63.7,56.0,7.18,7.16,4.57
12204,1.01,Very Good,G,SI1,63.7,60.0,6.31,6.35,4.03
39168,0.4,Ideal,J,IF,62.4,56.0,4.74,4.71,2.95
47854,0.51,Ideal,E,VS2,60.1,57.0,5.23,5.19,3.13
24466,1.32,Very Good,F,VVS2,61.6,61.0,6.97,7.02,4.31
39866,0.38,Premium,F,VS1,62.7,57.0,4.71,4.64,2.93
42311,0.41,Ideal,F,VVS1,60.3,56.0,4.8,4.85,2.91
5794,1.0,Very Good,F,SI2,62.4,56.0,6.31,6.35,3.95
46408,0.52,Ideal,H,VVS1,62.1,53.8,5.17,5.19,3.21
41240,0.73,Premium,F,I1,59.3,61.0,5.88,5.75,3.46
34227,0.4,Premium,H,SI1,62.8,59.0,4.69,4.67,2.94
49529,0.59,Very Good,F,SI1,63.1,57.0,5.39,5.36,3.39
27911,0.26,Very Good,F,VVS1,62.0,55.0,4.08,4.13,2.54
41288,0.59,Very Good,G,SI2,60.6,56.0,5.47,5.48,3.32
33622,0.33,Ideal,G,SI2,61.2,56.0,4.48,4.51,2.75
41733,0.41,Ideal,E,VVS2,62.8,54.0,4.77,4.72,2.98
8953,0.96,Ideal,F,SI2,60.9,60.0,6.31,6.36,3.86
25858,2.04,Good,F,SI2,64.0,57.0,8.04,7.98,5.13
10430,1.14,Very Good,I,VS2,62.5,59.0,6.63,6.66,4.15
7350,1.0,Good,E,SI1,59.8,65.0,6.56,6.45,3.89
1381,0.31,Premium,E,SI2,61.2,61.0,4.37,4.36,2.67
50499,0.7,Ideal,I,VS2,61.4,56.0,5.72,5.75,3.52
50866,0.71,Ideal,H,SI1,62.7,55.0,5.66,5.7,3.56
39404,0.41,Premium,G,VVS2,61.6,58.0,4.8,4.74,2.94
40316,0.4,Ideal,E,VS1,62.2,55.0,4.76,4.72,2.95
21562,1.75,Ideal,J,VS2,62.1,57.0,7.71,7.66,4.77
32122,0.47,Ideal,G,SI2,61.3,56.0,4.98,5.01,3.06
50622,0.26,Very Good,F,SI1,61.4,56.0,4.13,4.16,2.54
22729,1.72,Premium,H,SI2,59.8,59.0,7.77,7.74,4.64
52794,0.7,Good,E,SI1,63.3,60.0,5.56,5.59,3.53
44168,0.47,Very Good,E,VS1,61.8,58.0,4.97,5.03,3.09
36801,0.3,Premium,G,IF,61.0,62.0,4.34,4.32,2.64
26739,1.51,Ideal,F,VS1,62.1,56.0,7.38,7.34,4.57
12059,0.26,Very Good,E,VVS2,63.0,58.0,4.08,4.11,2.58
27850,0.34,Ideal,H,VVS2,60.9,55.0,4.52,4.54,2.75
53388,0.76,Very Good,H,SI1,61.6,58.0,5.88,5.91,3.63
14347,1.5,Very Good,G,I1,60.3,61.0,7.34,7.39,4.44
20339,1.22,Premium,G,VS1,62.2,59.0,6.87,6.82,4.26
41777,0.59,Very Good,F,SI2,58.6,59.0,5.53,5.57,3.25
32045,0.31,Good,F,VS1,63.9,55.0,4.3,4.27,2.74
53731,0.72,Very Good,E,SI1,63.1,58.0,5.69,5.72,3.6
2898,0.92,Premium,F,SI2,58.1,58.0,6.46,6.41,3.74
37369,0.4,Ideal,G,VVS2,62.4,56.0,4.72,4.74,2.95
7787,1.02,Very Good,E,SI2,58.7,63.0,6.61,6.55,3.86
34537,0.33,Ideal,H,IF,62.1,55.0,4.41,4.44,2.75
50221,0.7,Very Good,F,SI1,61.6,55.0,5.66,5.7,3.5
45450,0.51,Ideal,D,VS2,61.5,56.0,5.21,5.17,3.19
49684,0.72,Premium,H,SI2,61.8,56.0,5.79,5.73,3.56
16570,1.01,Premium,G,VS1,60.2,59.0,6.58,6.51,3.94
39063,0.36,Ideal,F,VVS2,61.4,56.0,4.61,4.64,2.84
18170,1.01,Premium,G,VVS2,59.4,58.0,6.53,6.51,3.93
20549,1.01,Ideal,G,IF,61.5,58.0,6.44,6.47,3.97
31034,0.31,Good,F,VS2,63.6,54.0,4.33,4.28,2.74
24269,2.1,Premium,J,SI2,59.1,58.0,8.46,8.4,4.98
38689,0.37,Ideal,E,VS2,62.0,57.0,4.63,4.6,2.86
52737,0.71,Ideal,I,VVS2,61.4,58.0,5.7,5.76,3.52
40769,0.53,Ideal,G,SI1,62.1,53.0,5.22,5.27,3.26
7296,1.21,Good,E,I1,64.0,57.0,6.73,6.67,4.29
27390,2.02,Premium,E,SI2,58.2,60.0,8.32,8.25,4.82
51691,0.7,Fair,F,VS1,55.9,62.0,5.94,5.83,3.29
2316,0.72,Ideal,H,VS1,61.8,55.0,5.78,5.81,3.58
38829,0.43,Premium,E,VS2,61.6,59.0,4.84,4.81,2.97
8568,0.9,Premium,E,VS2,61.4,57.0,6.19,6.16,3.79
3460,0.9,Very Good,G,SI2,61.2,57.0,6.19,6.23,3.8
51690,0.62,Premium,G,VVS2,59.2,59.0,5.58,5.56,3.3
25605,1.6,Ideal,G,VS2,62.2,55.0,7.5,7.46,4.65
1910,0.71,Ideal,H,VS2,61.8,55.0,5.75,5.78,3.56
50510,0.7,Good,I,VS1,64.3,58.0,5.56,5.61,3.59
8090,1.0,Premium,F,SI2,61.5,60.0,6.35,6.33,3.9
23046,1.53,Premium,D,SI2,60.7,60.0,7.45,7.41,4.51
6853,0.8,Ideal,E,SI1,61.9,55.0,5.94,5.98,3.69
16880,1.02,Ideal,F,VS2,62.7,57.0,6.47,6.44,4.05
40904,0.5,Very Good,H,VS2,61.8,63.0,5.08,5.05,3.13
31237,0.42,Ideal,D,SI1,61.9,55.0,4.79,4.84,2.98
50096,0.62,Ideal,I,VVS1,61.1,55.0,5.52,5.57,3.39
42471,0.54,Very Good,I,VS2,62.3,56.0,5.17,5.22,3.24
9414,1.01,Good,G,SI1,63.6,57.0,6.33,6.37,4.04
45118,0.52,Ideal,E,VS2,61.0,55.0,5.2,5.26,3.19
50289,0.3,Ideal,H,VVS2,61.9,56.0,4.28,4.31,2.65
52649,0.24,Very Good,E,VVS2,58.5,59.0,4.04,4.09,2.38
37721,0.34,Ideal,G,VVS2,61.9,57.0,4.48,4.44,2.76
22621,1.02,Very Good,E,VVS1,62.2,57.0,6.4,6.59,4.04
22706,0.35,Premium,I,VS2,62.9,57.0,4.53,4.5,2.84
2308,1.0,Fair,H,SI2,63.7,54.0,6.42,6.27,4.06
1713,0.32,Premium,G,VS2,62.5,60.0,4.32,4.38,2.72
14300,1.03,Premium,G,SI1,59.5,60.0,6.6,6.54,3.91
36439,0.31,Ideal,D,VS2,62.1,54.0,4.41,4.35,2.72
31899,0.3,Ideal,G,VS1,61.4,57.0,4.34,4.29,2.65
45365,0.4,Ideal,D,VVS1,61.1,56.0,4.77,4.82,2.93
53337,0.74,Premium,D,SI1,60.6,60.0,5.88,5.84,3.55
50601,0.59,Ideal,G,VVS2,62.2,56.0,5.39,5.35,3.34
52066,0.79,Ideal,G,SI2,60.8,57.0,5.99,5.96,3.63
48244,0.56,Good,E,VS1,59.8,61.0,5.35,5.36,3.2
30018,0.41,Very Good,D,SI1,63.0,57.0,4.64,4.7,2.94
26854,1.52,Premium,E,VS1,59.9,60.0,7.47,7.39,4.45
29725,0.31,Premium,H,VVS1,60.5,58.0,4.4,4.43,2.67
28412,0.29,Ideal,E,VVS2,62.0,55.0,4.25,4.27,2.64
17480,1.04,Premium,E,VS2,62.4,58.0,6.56,6.51,4.08
22482,1.52,Premium,D,SI1,61.2,62.0,7.38,7.36,4.51
26978,2.15,Ideal,H,SI2,61.8,57.0,8.24,8.3,5.11
32264,0.3,Ideal,H,IF,61.5,56.0,4.31,4.34,2.66
9088,1.06,Ideal,H,SI2,62.7,57.0,6.46,6.5,4.06
51744,0.56,Ideal,E,VVS2,61.0,56.0,5.32,5.36,3.26
47022,0.56,Very Good,E,VS2,62.1,57.0,5.27,5.3,3.28
13768,1.35,Very Good,J,SI1,61.1,61.0,7.1,7.13,4.35
19514,1.5,Premium,H,SI2,60.8,58.0,7.39,7.34,4.48
27296,2.16,Very Good,I,SI1,58.5,60.0,8.49,8.54,4.98
5125,0.7,Ideal,G,VVS1,61.6,57.0,5.69,5.73,3.52
33949,0.23,Very Good,F,VVS2,60.4,61.0,3.92,3.96,2.38
13094,1.09,Ideal,I,VS2,61.9,56.0,6.62,6.67,4.09
40171,0.38,Premium,D,VS2,61.5,62.0,4.63,4.6,2.84
52495,0.51,Ideal,F,IF,62.4,55.0,5.11,5.14,3.2
9068,1.01,Ideal,I,SI1,62.3,59.0,6.41,6.37,3.98
10048,0.31,Ideal,I,SI1,62.2,56.0,4.34,4.37,2.71
29804,0.3,Premium,D,SI1,61.7,59.0,4.31,4.28,2.65
16981,1.25,Good,H,SI1,63.7,58.0,6.81,6.79,4.33
16830,1.11,Ideal,G,VS2,62.2,55.0,6.67,6.61,4.13
45953,0.56,Premium,D,SI1,60.8,60.0,5.29,5.31,3.22
43731,0.51,Ideal,H,VS1,62.7,54.0,5.12,5.15,3.22
34157,0.33,Premium,G,VS1,61.9,58.0,4.46,4.43,2.75
44126,0.5,Ideal,E,VS2,62.0,56.0,5.06,5.1,3.15
33116,0.31,Ideal,D,VS2,62.1,55.0,4.38,4.32,2.7
50081,0.52,Very Good,F,VVS1,61.7,56.0,5.17,5.22,3.2
4404,0.31,Ideal,D,SI1,62.4,56.0,4.31,4.35,2.7
34401,0.34,Ideal,H,IF,61.7,56.0,4.5,4.51,2.78
52029,0.71,Very Good,I,VVS2,61.5,58.0,5.73,5.81,3.55
23275,1.5,Ideal,H,VS1,62.3,54.7,7.29,7.33,4.55
9522,1.01,Premium,F,SI2,61.7,60.0,6.42,6.36,3.94
45648,0.29,Ideal,G,VS2,61.6,56.0,4.26,4.29,2.63
10617,1.12,Ideal,I,SI1,62.0,56.0,6.69,6.64,4.13
10260,1.01,Premium,E,SI2,61.5,58.0,6.43,6.4,3.95
9485,1.01,Premium,G,SI1,62.8,59.0,6.43,6.34,4.01
51554,0.51,Premium,D,VVS2,60.8,60.0,5.23,5.14,3.15
46881,0.56,Ideal,H,VVS2,60.9,57.0,5.38,5.33,3.26
22156,1.58,Ideal,I,VS2,61.4,55.0,7.49,7.55,4.62
9679,1.0,Very Good,I,SI1,58.5,61.0,6.51,6.55,3.82
29850,0.3,Premium,D,VS2,60.7,60.0,4.33,4.37,2.64
7139,1.11,Premium,E,SI2,61.0,60.0,6.68,6.66,4.07
7289,1.1,Premium,E,SI2,60.0,60.0,6.7,6.73,4.03
17681,1.44,Very Good,H,SI2,58.2,61.0,7.45,7.51,4.35
3234,0.9,Very Good,G,SI2,63.1,59.0,6.11,6.16,3.87
34628,0.31,Ideal,E,VS2,60.8,54.0,4.4,4.39,2.67
26115,2.0,Good,E,SI2,64.7,57.0,7.75,7.86,5.05
40660,0.38,Ideal,E,VVS1,62.3,56.0,4.64,4.67,2.9
32360,0.3,Premium,G,VVS1,61.7,58.0,4.26,4.3,2.64
53879,1.04,Fair,G,SI2,65.2,57.0,6.25,6.23,4.07
14996,1.07,Premium,G,VS2,62.2,58.0,6.54,6.48,4.05
6749,0.33,Ideal,H,VS1,61.5,56.0,4.44,4.47,2.74
47050,0.53,Very Good,F,VS1,61.5,59.0,5.19,5.22,3.2
25769,1.71,Premium,H,VVS2,61.4,59.0,7.67,7.77,4.74
45904,0.54,Premium,D,SI1,60.2,62.0,5.31,5.25,3.18
29832,0.31,Ideal,G,VVS1,61.3,60.0,4.33,4.38,2.67
9514,0.9,Premium,D,SI1,62.4,61.0,6.17,6.13,3.84
17465,1.27,Premium,G,SI1,61.4,59.0,6.94,6.98,4.27
18380,0.31,Premium,G,VS1,59.9,59.0,4.44,4.41,2.65
4527,0.74,Ideal,G,VS1,60.9,55.0,5.84,5.91,3.58
40057,0.53,Ideal,G,SI2,62.3,53.0,5.21,5.25,3.26
21097,1.72,Premium,H,SI1,62.0,57.0,7.67,7.63,4.74
43957,0.31,Good,F,SI1,63.1,55.0,4.28,4.34,2.72
19119,1.0,Ideal,G,VVS2,60.8,57.0,6.47,6.45,3.93
33844,0.3,Ideal,G,IF,61.8,57.0,4.28,4.31,2.65
26037,0.32,Good,F,VS2,63.6,57.0,4.34,4.37,2.77
33811,0.4,Premium,I,VVS1,59.5,59.0,4.76,4.79,2.84
33886,0.3,Ideal,E,VS2,62.8,56.0,4.32,4.28,2.7
18495,1.03,Ideal,E,VS2,61.7,56.0,6.45,6.54,4.01
39809,0.57,Premium,I,SI2,62.1,60.0,5.32,5.27,3.29
37524,0.39,Ideal,F,VVS2,61.2,56.0,4.7,4.75,2.89
39147,0.32,Ideal,F,VVS1,61.1,56.0,4.45,4.42,2.71
11126,1.0,Ideal,F,SI1,60.0,57.0,6.45,6.41,3.86
75,0.26,Very Good,F,VVS2,59.2,60.0,4.19,4.22,2.49
33831,0.42,Ideal,F,SI1,60.8,54.0,4.83,4.94,2.97
51643,0.31,Good,E,SI1,63.2,59.0,4.24,4.31,2.7
42841,0.41,Ideal,F,VVS1,62.1,57.0,4.79,4.75,2.96
3232,0.74,Premium,D,VS2,59.3,60.0,5.89,5.91,3.5
46309,0.3,Premium,E,SI1,59.8,60.0,4.31,4.35,2.59
47349,0.5,Ideal,D,VS2,62.8,56.0,5.08,5.04,3.18
51462,1.2,Fair,I,I1,66.7,57.0,6.57,6.05,4.37
23192,1.71,Ideal,F,SI2,62.1,54.0,7.72,7.67,4.78
5346,0.93,Premium,D,SI1,60.8,60.0,6.3,6.24,3.81
6451,1.01,Good,F,SI2,65.7,58.0,6.12,6.2,4.05
19355,0.3,Good,E,VVS2,61.1,61.0,4.32,4.36,2.65
47383,0.54,Premium,G,VS1,61.6,56.0,5.26,5.23,3.23
40770,0.41,Good,E,VS1,63.9,53.0,4.75,4.7,3.02
8400,1.07,Premium,G,SI2,62.0,59.0,6.54,6.5,4.04
37943,0.33,Very Good,H,VS2,58.8,62.0,4.49,4.53,2.65
27178,2.31,Premium,J,VS1,62.3,61.0,8.55,8.43,5.29
53181,0.74,Ideal,I,VS1,60.7,56.0,5.86,5.9,3.57
45417,0.55,Ideal,E,SI1,60.6,56.0,5.33,5.3,3.22
31072,0.33,Ideal,H,VVS1,62.1,55.0,4.42,4.44,2.75
13002,2.14,Fair,J,I1,69.4,57.0,7.74,7.7,5.36
52299,0.25,Very Good,F,IF,59.4,62.0,4.12,4.13,2.45
11311,1.0,Premium,H,VS2,60.4,58.0,6.51,6.46,3.92
41873,0.38,Premium,D,VVS2,60.0,62.0,4.73,4.7,2.83
52612,0.72,Ideal,F,VS2,62.5,56.0,5.73,5.76,3.59
2883,0.84,Ideal,G,SI1,62.4,57.0,6.06,6.03,3.77
4761,0.9,Fair,D,SI1,64.8,59.0,6.1,6.03,3.93
36633,0.41,Very Good,D,SI1,63.3,55.0,4.77,4.74,3.01
7583,1.02,Ideal,G,SI2,61.4,56.0,6.52,6.47,3.99
46663,0.56,Ideal,F,VS1,62.7,56.0,5.25,5.3,3.31
18839,1.4,Premium,I,VS1,61.6,59.0,7.22,7.17,4.43
39532,0.4,Premium,F,VS2,60.7,60.0,4.8,4.75,2.9
41397,0.42,Ideal,F,VVS1,62.2,53.0,4.81,4.83,3.0
8585,1.01,Very Good,I,VS2,61.3,56.0,6.53,6.45,3.98
24043,0.38,Good,H,SI1,63.3,57.0,4.58,4.62,2.91
16895,1.18,Good,G,SI1,58.0,59.0,6.98,7.03,4.06
12510,0.92,Good,D,SI1,60.2,56.0,6.28,6.32,3.79
17668,1.06,Premium,E,VS2,61.4,60.0,6.57,6.53,4.02
46224,0.61,Premium,H,VVS2,60.9,60.0,5.47,5.5,3.34
25997,1.01,Very Good,D,IF,63.4,59.0,6.39,6.26,4.01
44542,0.56,Premium,D,SI1,61.0,60.0,5.28,5.25,3.21
32274,0.3,Premium,G,VVS1,60.5,59.0,4.33,4.36,2.63
46431,0.54,Premium,F,VS1,60.0,59.0,5.3,5.23,3.16
12994,1.02,Ideal,F,SI1,62.8,55.0,6.43,6.4,4.03
43294,0.52,Ideal,H,VS2,61.6,55.0,5.19,5.24,3.21
20206,1.28,Very Good,H,VS1,61.2,55.0,6.98,7.04,4.29
7549,1.01,Premium,G,SI2,62.5,60.0,6.34,6.39,3.98
35497,0.41,Very Good,F,SI1,63.1,59.0,4.75,4.7,2.98
47528,0.71,Very Good,J,VS2,60.1,61.0,5.77,5.82,3.48
33079,0.47,Premium,I,SI2,61.5,62.0,5.01,4.95,3.06
24906,2.1,Very Good,J,VS2,61.5,60.7,8.16,8.21,5.03
44216,0.55,Ideal,D,SI1,62.1,56.0,5.21,5.25,3.25
11202,1.09,Very Good,I,VS2,62.0,56.0,6.57,6.59,4.08
41235,0.39,Premium,E,VVS2,61.1,59.0,4.74,4.68,2.88
32419,0.41,Ideal,D,SI1,61.0,57.0,4.78,4.8,2.92
41568,0.43,Premium,D,VVS2,59.5,59.0,4.97,4.95,2.95
51697,0.7,Very Good,F,VS2,60.5,57.0,5.74,5.79,3.49
11963,1.0,Very Good,H,VS2,63.3,53.0,0.0,0.0,0.0
20836,1.01,Premium,F,VVS2,60.4,59.0,6.45,6.49,3.91
45765,0.61,Ideal,H,VS1,61.6,56.9,5.4,5.49,3.36
52922,0.58,Ideal,D,VS2,60.8,57.0,5.4,5.42,3.29
4912,0.92,Very Good,G,SI1,63.8,57.0,6.13,6.16,3.92
11667,1.22,Very Good,J,VS1,59.0,63.0,7.05,7.02,4.15
10232,1.01,Premium,H,VS2,62.6,60.0,6.39,6.36,3.99
8472,1.01,Premium,F,SI2,62.6,60.0,6.35,6.37,3.98
41972,0.4,Ideal,D,VVS2,62.2,55.0,4.72,4.74,2.94
17190,1.05,Very Good,E,VS2,62.2,57.0,6.44,6.56,4.04
